IdReserva,IdHotel,IdTurista,IdActividad,IdTransporte,TotalReserva,DiasReserva,FechaLlegada
19574,126,1283,1054,1505,2413.00,9,2020-12-06 00:00:00
19575,130,1284,1067,1506,2630.00,8,2022-10-13 00:00:00
19576,131,1285,1069,1507,1906.00,2,2021-10-02 00:00:00
19577,133,1286,1074,1508,2174.00,5,2019-12-29 00:00:00
19578,140,1287,1076,1509,1298.00,7,2023-03-26 00:00:00
19579,142,1288,1079,1510,729.00,9,2020-01-20 00:00:00
19580,143,1289,1082,1511,449.00,5,2023-10-01 00:00:00
19581,144,1290,1084,1512,3207.00,8,2020-09-08 00:00:00
19582,147,1291,1086,1513,1348.00,4,2021-04-12 00:00:00
19583,150,1292,1092,1514,3144.00,9,2020-09-24 00:00:00
19584,151,1293,1096,1515,1061.00,2,2021-02-13 00:00:00
19585,152,1294,1100,1516,1269.00,5,2021-04-03 00:00:00
19586,153,1295,1112,1517,944.00,4,2023-02-06 00:00:00
19587,154,1296,1114,1518,2195.00,4,2022-06-12 00:00:00
19588,159,1297,1118,1519,682.00,2,2022-02-19 00:00:00
19589,163,1298,1120,1520,1185.00,2,2019-08-20 00:00:00
19590,166,1299,1121,1521,1778.00,5,2022-02-08 00:00:00
19591,168,1300,1123,1522,1332.00,3,2022-06-01 00:00:00
19592,172,1301,1127,1523,1197.00,3,2020-05-11 00:00:00
19593,173,1302,1128,1524,1511.00,6,2023-06-20 00:00:00
19594,179,1303,1135,1525,929.00,2,2019-12-20 00:00:00
19595,182,1304,1136,1526,1317.00,2,2019-05-16 00:00:00
19596,183,1305,1138,1527,2544.00,5,2021-09-09 00:00:00
19597,184,1306,1139,1528,2101.00,7,2023-05-04 00:00:00
19598,185,1307,1140,1531,1398.00,3,2020-10-04 00:00:00
19599,186,1308,1142,1532,2657.00,9,2021-06-17 00:00:00
19600,187,1309,1144,1533,629.00,1,2021-12-17 00:00:00
19601,189,1310,1146,1534,1913.00,8,2021-04-11 00:00:00
19602,190,1311,1148,1535,1928.00,4,2021-12-27 00:00:00
19603,194,1312,1149,1536,1185.00,1,2019-01-28 00:00:00
19604,195,1313,1152,1537,3055.00,6,2022-03-28 00:00:00
19605,198,1314,1155,1538,1469.00,4,2020-04-07 00:00:00
19606,199,1315,1157,1539,2029.00,8,2023-05-04 00:00:00
19607,205,1316,1159,1540,1297.00,5,2022-11-24 00:00:00
19608,207,1317,1160,1541,1221.00,5,2021-09-09 00:00:00
19609,208,1318,1163,1542,673.00,1,2020-10-30 00:00:00
19610,210,1319,1164,1543,2718.00,9,2021-05-09 00:00:00
19611,211,1320,1169,1544,1209.00,4,2023-02-03 00:00:00
19612,213,1321,1173,1545,1643.00,7,2019-11-20 00:00:00
19613,214,1322,1174,1546,1257.00,3,2021-04-01 00:00:00
19614,221,1323,1178,1547,2680.00,6,2023-06-03 00:00:00
19615,223,1324,1180,1548,1205.00,4,2019-05-30 00:00:00
19616,224,1325,1183,1549,1306.00,2,2023-06-04 00:00:00
19617,225,1326,1187,1550,409.00,2,2021-03-22 00:00:00
19618,226,1327,1189,1551,3086.00,8,2021-04-08 00:00:00
19619,232,1328,1190,1552,2408.00,5,2023-08-06 00:00:00
19620,237,1329,1194,1553,1647.00,4,2021-01-08 00:00:00
19621,238,1330,1195,1554,1117.00,1,2019-11-27 00:00:00
19622,239,1331,1196,1555,1011.00,5,2019-01-08 00:00:00
19623,240,1332,1198,1556,2169.00,9,2022-11-15 00:00:00
19624,241,1333,1204,1557,2559.00,8,2022-06-14 00:00:00
19625,243,1334,1208,1558,1428.00,4,2020-04-01 00:00:00
19626,244,1335,1211,1559,694.00,2,2020-04-04 00:00:00
19627,246,1336,1216,1560,464.00,1,2019-09-28 00:00:00
19628,250,1337,1217,1561,1724.00,4,2020-12-06 00:00:00
19629,252,1338,1219,1562,1581.00,3,2021-06-18 00:00:00
19630,254,1339,1220,1563,2333.00,7,2021-11-25 00:00:00
19631,256,1340,1222,1564,2524.00,9,2020-11-20 00:00:00
19632,257,1341,1223,1565,1271.00,7,2022-03-04 00:00:00
19633,260,1342,1225,1566,1221.00,3,2020-09-03 00:00:00
19634,262,1343,1226,1567,3044.00,7,2019-10-31 00:00:00
19635,264,1344,1227,1297,2640.00,6,2019-04-15 00:00:00
19636,268,1345,1228,1298,873.00,2,2023-03-21 00:00:00
19637,269,1346,1229,1299,2211.00,6,2021-06-28 00:00:00
19638,272,1347,1230,1300,1300.00,6,2019-02-11 00:00:00
19639,277,1348,1231,1301,855.00,8,2023-01-22 00:00:00
19640,279,1349,1232,1302,875.00,1,2020-09-12 00:00:00
19641,793,1350,1958,1303,889.00,2,2019-08-23 00:00:00
19642,796,1351,1959,1304,3133.00,9,2020-12-19 00:00:00
19643,799,1352,1962,1305,1349.00,8,2021-02-26 00:00:00
19644,800,1353,1965,1307,456.00,3,2021-06-02 00:00:00
19645,801,1354,1969,1308,2955.00,6,2023-05-01 00:00:00
19646,802,1355,1970,1309,1180.00,2,2023-08-01 00:00:00
19647,804,1356,1977,1310,2129.00,4,2022-01-01 00:00:00
19648,805,1357,1981,1311,1287.00,8,2022-08-22 00:00:00
19649,806,1358,1984,1312,2192.00,5,2022-04-30 00:00:00
19650,807,1359,1985,1313,873.00,1,2022-11-21 00:00:00
19651,808,1360,1998,1314,818.00,1,2023-05-22 00:00:00
19652,809,1361,2000,1316,966.00,2,2021-12-21 00:00:00
19653,602,1362,1669,1317,1274.00,3,2022-09-07 00:00:00
19654,603,1363,1671,1318,1412.00,1,2020-09-17 00:00:00
19655,604,1364,1672,1319,883.00,1,2020-03-08 00:00:00
19656,605,1365,1673,1320,1301.00,5,2021-03-15 00:00:00
19657,607,1366,1674,1321,2032.00,7,2019-06-28 00:00:00
19658,611,1367,1678,1322,2541.00,4,2019-08-04 00:00:00
19659,616,1368,1680,1323,1503.00,4,2021-11-25 00:00:00
19660,617,1369,1682,1324,2138.00,7,2019-12-08 00:00:00
19661,618,1370,1692,1325,1556.00,5,2023-07-20 00:00:00
19662,619,1371,1694,1326,1050.00,2,2023-09-06 00:00:00
19663,621,1372,1695,1327,2598.00,9,2020-07-28 00:00:00
19664,625,1373,1703,1328,1070.00,1,2022-10-30 00:00:00
19665,627,1374,1705,1329,701.00,2,2020-10-19 00:00:00
19666,631,1375,1708,1330,2132.00,6,2019-11-10 00:00:00
19667,632,1376,1710,1331,2186.00,4,2022-06-29 00:00:00
19668,635,1377,1715,1332,1347.00,3,2020-07-13 00:00:00
19669,637,1378,1718,1333,1338.00,3,2022-12-30 00:00:00
19670,641,1379,1719,1334,1136.00,2,2020-02-20 00:00:00
19671,642,1380,1720,1335,3438.00,8,2022-10-01 00:00:00
19672,643,1381,1721,1336,3115.00,8,2019-12-03 00:00:00
19673,645,1382,1728,1337,1013.00,1,2023-04-01 00:00:00
19674,649,1383,1731,1338,3238.00,9,2023-01-29 00:00:00
19675,651,1384,1732,1339,1192.00,2,2020-03-13 00:00:00
19676,653,1385,1733,1340,517.00,6,2020-02-15 00:00:00
19677,97,1386,1004,1341,682.00,1,2019-11-06 00:00:00
19678,99,1387,1005,1342,2475.00,7,2020-06-27 00:00:00
19679,100,1388,1008,1343,1527.00,8,2022-10-02 00:00:00
19680,101,1389,1009,1344,1282.00,4,2019-11-11 00:00:00
19681,103,1390,1010,1345,2948.00,8,2019-09-02 00:00:00
19682,104,1391,1017,1346,2705.00,7,2020-05-19 00:00:00
19683,108,1392,1019,1347,1608.00,4,2023-06-26 00:00:00
19684,109,1393,1020,1348,782.00,9,2019-07-06 00:00:00
19685,113,1394,1022,1349,1245.00,4,2020-03-15 00:00:00
19686,116,1395,1024,1350,1842.00,5,2022-12-06 00:00:00
19687,125,1396,1031,1351,483.00,1,2022-08-16 00:00:00
19688,127,1397,1035,1352,1751.00,3,2022-08-28 00:00:00
19689,128,1398,1036,1353,2824.00,7,2023-03-27 00:00:00
19690,129,1399,1037,1354,895.00,4,2021-08-12 00:00:00
19691,132,1400,1040,1355,1716.00,2,2020-07-22 00:00:00
19692,134,1401,1043,1356,1523.00,4,2020-02-09 00:00:00
19693,135,1402,1047,1357,2236.00,5,2019-06-02 00:00:00
19694,136,1403,1049,1358,2052.00,4,2019-01-30 00:00:00
19695,137,1404,1050,1359,2225.00,5,2022-07-14 00:00:00
19696,138,1405,1059,1360,2049.00,7,2019-06-23 00:00:00
19697,139,1406,1060,1361,2156.00,8,2019-12-16 00:00:00
19698,141,1407,1061,1362,1692.00,6,2020-07-05 00:00:00
19699,145,1408,1062,1363,2399.00,5,2021-11-08 00:00:00
19700,146,1409,1063,1366,1784.00,4,2021-04-07 00:00:00
19701,148,1410,1070,1367,1567.00,3,2021-07-11 00:00:00
19702,149,1411,1073,1368,679.00,3,2019-12-05 00:00:00
19703,155,1412,1075,1369,1502.00,4,2020-02-29 00:00:00
19704,156,1413,1080,1370,1357.00,4,2023-08-03 00:00:00
19705,157,1414,1081,1371,1800.00,5,2019-03-14 00:00:00
19706,158,1415,1085,1372,3158.00,7,2020-02-13 00:00:00
19707,160,1416,1088,1373,1287.00,4,2020-06-20 00:00:00
19708,161,1417,1093,1374,3071.00,7,2019-08-30 00:00:00
19709,162,1418,1097,1375,1318.00,9,2021-01-23 00:00:00
19710,164,1419,1099,1376,2295.00,9,2020-10-20 00:00:00
19711,165,1420,1101,1377,601.00,3,2021-12-28 00:00:00
19712,167,1421,1102,1379,1347.00,1,2021-10-24 00:00:00
19713,169,1422,1105,1380,1053.00,4,2020-12-09 00:00:00
19714,170,1423,1107,1381,2456.00,8,2023-12-07 00:00:00
19715,138,1424,1059,1382,2011.00,6,2023-09-02 00:00:00
19716,139,1425,1060,1383,2131.00,8,2020-11-16 00:00:00
19717,141,1426,1061,1384,1431.00,4,2019-07-14 00:00:00
19718,145,1427,1062,1385,3443.00,9,2020-12-01 00:00:00
19719,146,1428,1063,1386,2553.00,7,2019-03-10 00:00:00
19720,148,1429,1070,1387,2520.00,7,2020-08-07 00:00:00
19721,149,1430,1073,1388,1331.00,8,2022-05-03 00:00:00
19722,155,1431,1075,1389,2731.00,9,2021-12-23 00:00:00
19723,156,1432,1080,1390,1207.00,3,2021-11-13 00:00:00
19724,157,1433,1081,1392,1726.00,4,2022-07-08 00:00:00
19725,158,1434,1085,1393,2648.00,6,2019-09-07 00:00:00
19726,160,1435,1088,1394,2335.00,9,2022-11-06 00:00:00
19727,161,1436,1093,1395,2410.00,5,2021-06-07 00:00:00
19728,162,1437,1097,1396,849.00,3,2021-05-03 00:00:00
19729,164,1438,1099,1397,2236.00,9,2020-01-29 00:00:00
19730,165,1439,1101,1398,1054.00,8,2022-11-29 00:00:00
19731,167,1440,1102,1399,2028.00,4,2021-09-25 00:00:00
19732,169,1441,1105,1400,1382.00,6,2023-02-23 00:00:00
19733,170,1442,1107,1401,1213.00,3,2020-08-01 00:00:00
19734,117,1443,1032,1403,1419.00,9,2022-07-16 00:00:00
19735,118,1444,1038,1404,1064.00,2,2019-08-30 00:00:00
19736,119,1445,1039,1405,2073.00,7,2021-08-07 00:00:00
19737,120,1446,1041,1406,1168.00,1,2023-01-21 00:00:00
19738,121,1447,1042,1407,1570.00,4,2021-06-23 00:00:00
19739,122,1448,1044,1408,1555.00,2,2020-06-01 00:00:00
19740,123,1449,1045,1409,748.00,1,2022-01-27 00:00:00
19741,124,1450,1046,1410,1076.00,8,2020-04-25 00:00:00
19742,126,1451,1054,1411,630.00,1,2022-07-25 00:00:00
19743,130,1452,1067,1412,668.00,1,2021-02-08 00:00:00
19744,131,1453,1069,1413,2229.00,3,2020-06-19 00:00:00
19745,133,1454,1074,1415,2717.00,7,2020-06-20 00:00:00
19746,140,1455,1076,1416,596.00,2,2021-09-20 00:00:00
19747,142,1456,1079,1417,609.00,5,2019-07-08 00:00:00
19748,143,1457,1082,1418,518.00,3,2021-07-29 00:00:00
19749,144,1458,1084,1419,2912.00,7,2020-06-24 00:00:00
19750,147,1459,1086,1420,1168.00,1,2021-11-23 00:00:00
19751,150,1460,1092,1421,1742.00,4,2023-06-28 00:00:00
19752,151,1461,1096,1422,1961.00,8,2022-08-23 00:00:00
19753,152,1462,1100,1423,496.00,1,2019-05-07 00:00:00
19754,153,1463,1112,1424,1462.00,9,2023-09-02 00:00:00
19755,154,1464,1114,1425,3046.00,7,2020-04-15 00:00:00
19756,159,1465,1118,1426,792.00,5,2022-02-15 00:00:00
19757,163,1466,1120,1427,2292.00,9,2021-10-22 00:00:00
19758,166,1467,1121,1428,1517.00,4,2020-10-13 00:00:00
19759,168,1468,1123,1429,3010.00,9,2020-03-07 00:00:00
19760,172,1469,1127,1430,1720.00,7,2020-02-23 00:00:00
19761,173,1470,1128,1431,1233.00,4,2020-05-26 00:00:00
19762,179,1471,1135,1432,1185.00,3,2019-07-19 00:00:00
19763,182,1472,1136,1433,2128.00,8,2021-03-29 00:00:00
19764,183,1473,1138,1434,3723.00,9,2022-09-10 00:00:00
19765,184,1474,1139,1435,1156.00,3,2019-01-26 00:00:00
19766,185,1475,1140,1436,2213.00,8,2023-07-02 00:00:00
19767,186,1476,1142,1437,2180.00,7,2023-07-06 00:00:00
19768,187,1477,1144,1438,928.00,3,2021-01-04 00:00:00
19769,189,1478,1146,1440,881.00,3,2019-06-16 00:00:00
19770,190,1479,1148,1441,2032.00,4,2022-03-22 00:00:00
19771,194,1480,1149,1442,2511.00,5,2020-04-17 00:00:00
19772,195,1481,1152,1443,1655.00,2,2022-01-14 00:00:00
19773,198,1482,1155,1444,1020.00,2,2020-08-03 00:00:00
19774,199,1483,1157,1445,1663.00,5,2021-11-17 00:00:00
19775,205,1484,1159,1446,1592.00,8,2022-07-27 00:00:00
19776,207,1485,1160,1447,1781.00,7,2022-12-08 00:00:00
19777,208,1486,1163,1448,1945.00,8,2020-08-21 00:00:00
19778,210,1487,1164,1449,547.00,1,2020-07-23 00:00:00
19779,211,1488,1169,1450,1815.00,9,2019-04-24 00:00:00
19780,213,1489,1173,1451,1999.00,8,2019-11-25 00:00:00
19781,214,1490,1174,1452,922.00,1,2021-09-25 00:00:00
19782,221,1491,1178,1453,2336.00,5,2022-08-14 00:00:00
19783,223,1492,1180,1454,1704.00,9,2019-12-12 00:00:00
19784,224,1493,1183,1456,3448.00,9,2021-08-06 00:00:00
19785,225,1494,1187,1457,417.00,1,2020-07-15 00:00:00
19786,226,1495,1189,1458,3005.00,8,2021-01-06 00:00:00
19787,232,1496,1190,1459,1762.00,3,2019-02-16 00:00:00
19788,237,1497,1194,1460,2584.00,9,2019-08-24 00:00:00
19789,238,1498,1195,1461,1477.00,5,2022-07-01 00:00:00
19790,239,1499,1196,1462,1027.00,4,2022-10-11 00:00:00
19791,240,1500,1198,1463,2234.00,9,2022-04-29 00:00:00
19792,241,1501,1204,1464,1351.00,2,2022-12-31 00:00:00
19793,243,1502,1208,1465,1428.00,4,2021-03-05 00:00:00
19794,244,1503,1211,1466,1650.00,5,2019-04-15 00:00:00
19795,246,1504,1216,1467,1702.00,8,2020-09-09 00:00:00
19796,250,1505,1217,1468,2637.00,8,2019-12-25 00:00:00
19797,252,1506,1219,1469,2123.00,6,2019-03-11 00:00:00
19798,254,1507,1220,1470,1825.00,5,2021-08-27 00:00:00
19799,256,1508,1222,1471,2296.00,8,2019-05-11 00:00:00
19800,257,1509,1223,1472,631.00,1,2022-11-27 00:00:00
19801,260,1510,1225,1473,999.00,2,2022-04-21 00:00:00
19802,262,1511,1226,1474,2087.00,4,2023-12-02 00:00:00
19803,264,1512,1227,1475,3176.00,8,2019-01-25 00:00:00
19804,268,1513,1228,1476,1283.00,6,2019-03-13 00:00:00
19805,269,1514,1229,1477,2019.00,6,2021-12-26 00:00:00
19806,272,1515,1230,1478,919.00,2,2021-05-15 00:00:00
19807,277,1516,1231,1479,375.00,3,2022-03-14 00:00:00
19808,279,1517,1232,1480,3814.00,9,2020-06-24 00:00:00
19809,280,1518,1235,1481,4214.00,9,2021-12-02 00:00:00
19810,288,1519,1238,1482,2129.00,7,2023-05-15 00:00:00
19811,290,1520,1241,1483,1377.00,5,2019-01-11 00:00:00
19812,294,1521,1248,1484,1897.00,3,2021-04-07 00:00:00
19813,302,1522,1253,1485,1468.00,9,2022-06-23 00:00:00
19814,303,1523,1255,1486,2393.00,7,2020-08-31 00:00:00
19815,305,1524,1258,1487,1547.00,8,2022-07-18 00:00:00
19816,306,1525,1265,1488,2081.00,4,2023-07-16 00:00:00
19817,307,1526,1269,1489,2350.00,6,2019-02-10 00:00:00
19818,250,1527,1217,1490,2352.00,7,2021-10-14 00:00:00
19819,252,1528,1219,1491,1226.00,2,2019-10-06 00:00:00
19820,254,1529,1220,1492,1389.00,4,2022-11-30 00:00:00
19821,256,1530,1222,1493,1265.00,3,2022-10-12 00:00:00
19822,257,1531,1223,1494,954.00,3,2021-08-23 00:00:00
19823,260,1532,1225,1495,1607.00,7,2022-06-12 00:00:00
19824,262,1533,1226,1496,3712.00,9,2023-08-07 00:00:00
19825,264,1534,1227,1497,3317.00,8,2023-02-14 00:00:00
19826,268,1535,1228,1498,1356.00,6,2023-05-20 00:00:00
19827,269,1536,1229,1499,2977.00,9,2021-06-07 00:00:00
19828,272,1537,1230,1500,1456.00,9,2022-07-05 00:00:00
19829,277,1538,1231,1501,540.00,3,2019-02-15 00:00:00
19830,279,1539,1232,1502,1937.00,4,2020-12-31 00:00:00
19831,280,1540,1235,1503,3413.00,7,2020-04-29 00:00:00
19832,288,1541,1238,1504,2173.00,7,2020-03-10 00:00:00
19833,290,1542,1241,1505,442.00,1,2022-01-24 00:00:00
19834,294,1543,1248,1506,2100.00,4,2021-10-23 00:00:00
19835,302,1544,1253,1507,1638.00,9,2020-09-02 00:00:00
19836,303,1545,1255,1508,1900.00,5,2020-12-08 00:00:00
19837,305,1546,1258,1509,1536.00,7,2019-11-25 00:00:00
19838,107,1547,1015,1510,828.00,1,2020-08-19 00:00:00
19839,110,1548,1018,1511,2009.00,5,2022-11-06 00:00:00
19840,111,1549,1021,1512,2362.00,8,2022-12-24 00:00:00
19841,112,1550,1025,1513,1312.00,3,2022-06-25 00:00:00
19842,114,1551,1027,1514,576.00,2,2019-06-28 00:00:00
19843,115,1552,1028,1515,1687.00,9,2019-02-17 00:00:00
19844,117,1553,1032,1516,935.00,6,2019-12-25 00:00:00
19845,118,1554,1038,1517,1232.00,5,2020-12-05 00:00:00
19846,119,1555,1039,1518,1719.00,5,2022-11-23 00:00:00
19847,120,1556,1041,1519,2347.00,6,2019-03-15 00:00:00
19848,121,1557,1042,1520,2413.00,8,2020-10-22 00:00:00
19849,122,1558,1044,1521,1567.00,2,2022-02-16 00:00:00
19850,123,1559,1045,1522,3230.00,10,2019-07-02 00:00:00
19851,124,1560,1046,1523,589.00,1,2023-01-24 00:00:00
19852,126,1561,1054,1524,801.00,2,2022-08-12 00:00:00
19853,130,1562,1067,1525,612.00,1,2020-02-02 00:00:00
19854,131,1563,1069,1526,2619.00,4,2023-02-21 00:00:00
19855,133,1564,1074,1527,1921.00,4,2020-10-27 00:00:00
19856,140,1565,1076,1528,506.00,2,2022-02-09 00:00:00
19857,142,1566,1079,1531,686.00,2,2022-07-05 00:00:00
19858,143,1567,1082,1532,810.00,8,2022-10-17 00:00:00
19859,144,1568,1084,1533,1928.00,4,2022-03-25 00:00:00
19860,147,1569,1086,1534,2056.00,9,2023-01-23 00:00:00
19861,150,1570,1092,1535,2754.00,8,2021-02-03 00:00:00
19862,151,1571,1096,1536,1074.00,3,2022-12-26 00:00:00
19863,152,1572,1100,1537,2073.00,9,2020-08-29 00:00:00
19864,153,1573,1112,1538,992.00,4,2020-11-13 00:00:00
19865,154,1574,1114,1539,3751.00,9,2020-01-30 00:00:00
19866,159,1575,1118,1540,702.00,3,2019-12-03 00:00:00
19867,163,1576,1120,1541,1502.00,5,2022-11-18 00:00:00
19868,166,1577,1121,1542,1583.00,4,2023-07-24 00:00:00
19869,168,1578,1123,1543,912.00,1,2020-01-31 00:00:00
19870,172,1579,1127,1544,1865.00,9,2022-04-04 00:00:00
19871,173,1580,1128,1545,1338.00,5,2019-10-25 00:00:00
19872,179,1581,1135,1546,967.00,2,2023-03-28 00:00:00
19873,182,1582,1136,1547,1145.00,1,2022-06-03 00:00:00
19874,183,1583,1138,1548,3483.00,8,2021-10-11 00:00:00
19875,184,1584,1139,1549,2792.00,9,2022-09-05 00:00:00
19876,185,1585,1140,1550,1840.00,6,2023-01-19 00:00:00
19877,186,1586,1142,1551,948.00,2,2022-02-19 00:00:00
19878,187,1587,1144,1552,1569.00,7,2019-08-05 00:00:00
19879,189,1588,1146,1553,1625.00,7,2020-06-22 00:00:00
19880,190,1589,1148,1554,3046.00,7,2020-12-11 00:00:00
19881,194,1590,1149,1555,2457.00,5,2022-03-06 00:00:00
19882,195,1591,1152,1556,3824.00,8,2023-10-06 00:00:00
19883,198,1592,1155,1557,1314.00,3,2020-07-24 00:00:00
19884,199,1593,1157,1558,1954.00,8,2021-08-24 00:00:00
19885,205,1594,1159,1559,833.00,1,2021-08-13 00:00:00
19886,207,1595,1160,1560,680.00,2,2022-05-09 00:00:00
19887,208,1596,1163,1561,1143.00,4,2023-11-01 00:00:00
19888,210,1597,1164,1562,2217.00,7,2023-08-06 00:00:00
19889,211,1598,1169,1563,1724.00,9,2023-04-03 00:00:00
19890,213,1599,1173,1564,2122.00,9,2019-10-06 00:00:00
19891,214,1600,1174,1565,1995.00,9,2021-01-14 00:00:00
19892,221,1601,1178,1566,1654.00,3,2022-12-05 00:00:00
19893,223,1602,1180,1567,1143.00,4,2023-05-19 00:00:00
19894,224,1603,1183,1297,2163.00,5,2022-01-08 00:00:00
19895,225,1604,1187,1298,1258.00,9,2019-12-10 00:00:00
19896,226,1605,1189,1299,2869.00,7,2020-08-23 00:00:00
19897,232,1606,1190,1300,1787.00,3,2022-01-01 00:00:00
19898,237,1607,1194,1301,1707.00,4,2019-12-05 00:00:00
19899,238,1608,1195,1302,1725.00,9,2021-12-31 00:00:00
19900,239,1609,1196,1303,1056.00,5,2023-01-06 00:00:00
19901,240,1610,1198,1304,880.00,1,2022-08-16 00:00:00
19902,241,1611,1204,1305,1627.00,3,2021-11-01 00:00:00
19903,243,1612,1208,1307,782.00,2,2019-01-24 00:00:00
19904,244,1613,1211,1308,2458.00,8,2021-05-20 00:00:00
19905,246,1614,1216,1309,1948.00,9,2020-06-15 00:00:00
19906,250,1615,1217,1310,1153.00,1,2019-07-12 00:00:00
19907,252,1616,1219,1311,2449.00,7,2020-06-05 00:00:00
19908,254,1617,1220,1312,2494.00,7,2020-05-11 00:00:00
19909,256,1618,1222,1313,1060.00,2,2022-03-13 00:00:00
19910,257,1619,1223,1314,1382.00,7,2020-08-25 00:00:00
19911,260,1620,1225,1316,895.00,1,2022-12-09 00:00:00
19912,262,1621,1226,1317,2594.00,6,2021-04-27 00:00:00
19913,264,1622,1227,1318,2987.00,7,2022-09-14 00:00:00
19914,268,1623,1228,1319,1399.00,6,2023-12-04 00:00:00
19915,269,1624,1229,1320,2712.00,8,2019-10-14 00:00:00
19916,272,1625,1230,1321,1254.00,4,2023-05-29 00:00:00
19917,277,1626,1231,1322,756.00,7,2023-05-16 00:00:00
19918,279,1627,1232,1323,3441.00,8,2019-08-02 00:00:00
19919,280,1628,1235,1324,1952.00,3,2019-12-04 00:00:00
19920,288,1629,1238,1325,2152.00,7,2019-10-15 00:00:00
19921,752,1630,1876,1326,1164.00,7,2022-07-07 00:00:00
19922,754,1631,1877,1327,1277.00,5,2019-04-26 00:00:00
19923,755,1632,1883,1328,1582.00,3,2022-12-22 00:00:00
19924,756,1633,1884,1329,892.00,5,2020-04-09 00:00:00
19925,758,1265,1885,1330,1563.00,9,2021-04-23 00:00:00
19926,760,1266,1889,1331,2618.00,6,2023-01-16 00:00:00
19927,761,1267,1891,1332,1661.00,5,2023-03-23 00:00:00
19928,765,1268,1892,1333,4164.00,9,2020-12-29 00:00:00
19929,766,1269,1896,1334,2416.00,8,2022-11-08 00:00:00
19930,768,1270,1897,1335,741.00,1,2019-07-27 00:00:00
19931,770,1271,1899,1336,1961.00,4,2019-10-26 00:00:00
19932,771,1272,1902,1337,1357.00,3,2019-06-19 00:00:00
19933,772,1273,1906,1338,1575.00,2,2022-08-19 00:00:00
19934,775,1274,1908,1339,2324.00,5,2021-03-15 00:00:00
19935,777,1275,1910,1340,731.00,4,2023-12-03 00:00:00
19936,783,1276,1918,1341,3496.00,9,2019-02-28 00:00:00
19937,784,1277,1921,1342,810.00,4,2021-05-21 00:00:00
19938,785,1278,1924,1343,2348.00,8,2023-04-25 00:00:00
19939,787,1279,1925,1344,1292.00,3,2021-05-08 00:00:00
19940,789,1280,1930,1345,1324.00,5,2020-11-25 00:00:00
19941,791,1281,1933,1346,2080.00,8,2023-01-01 00:00:00
19942,792,1282,1935,1347,583.00,1,2020-11-14 00:00:00
19943,794,1283,1937,1348,1359.00,3,2023-02-19 00:00:00
19944,795,1284,1948,1349,1838.00,5,2019-12-30 00:00:00
19945,797,1285,1951,1350,1103.00,7,2019-04-13 00:00:00
19946,798,1286,1952,1351,3617.00,9,2020-10-04 00:00:00
19947,803,1287,1953,1352,986.00,8,2022-05-12 00:00:00
19948,812,1288,1960,1353,1664.00,5,2021-11-26 00:00:00
19949,813,1289,1963,1354,1024.00,2,2023-03-31 00:00:00
19950,814,1290,1966,1355,2290.00,4,2021-08-09 00:00:00
19951,817,1291,1972,1356,700.00,3,2019-01-20 00:00:00
19952,820,1292,1974,1357,2029.00,4,2022-04-18 00:00:00
19953,821,1293,1975,1358,1091.00,3,2020-10-22 00:00:00
19954,823,1294,1979,1359,1294.00,5,2019-07-26 00:00:00
19955,824,1295,1980,1360,1083.00,2,2019-07-19 00:00:00
19956,826,1296,1982,1361,1653.00,2,2022-08-18 00:00:00
19957,827,1297,1987,1362,1379.00,9,2022-04-02 00:00:00
19958,828,1298,1988,1363,2416.00,7,2021-10-22 00:00:00
19959,830,1299,1989,1366,1433.00,4,2022-08-20 00:00:00
19960,831,1300,1990,1367,1304.00,4,2022-10-09 00:00:00
19961,836,1301,1992,1368,1325.00,4,2021-05-10 00:00:00
19962,839,1302,1994,1369,1941.00,5,2022-07-08 00:00:00
19963,842,1303,1995,1370,1156.00,7,2019-05-21 00:00:00
19964,966,1304,1996,1371,1328.00,5,2022-07-29 00:00:00
19965,968,1305,1997,1372,1917.00,5,2019-09-03 00:00:00
19966,970,1306,1242,1373,1790.00,9,2022-04-09 00:00:00
19967,972,1307,1243,1374,1547.00,6,2022-07-31 00:00:00
19968,974,1308,1246,1375,1206.00,3,2021-07-09 00:00:00
19969,975,1309,1247,1376,1073.00,1,2022-04-06 00:00:00
19970,976,1310,1249,1377,318.00,9,2020-04-30 00:00:00
19971,983,1311,1250,1379,2941.00,6,2022-09-13 00:00:00
19972,985,1312,1254,1380,1405.00,3,2022-06-24 00:00:00
19973,987,1313,1257,1381,1046.00,3,2021-11-19 00:00:00
19974,988,1314,1260,1382,1882.00,4,2022-07-05 00:00:00
19975,990,1315,1261,1383,2405.00,9,2019-04-18 00:00:00
19976,991,1316,1262,1384,1261.00,3,2022-02-11 00:00:00
19977,995,1317,1263,1385,3274.00,9,2020-12-23 00:00:00
19978,997,1318,1267,1386,935.00,2,2022-02-28 00:00:00
19979,998,1319,1271,1387,546.00,1,2023-02-19 00:00:00
19980,999,1320,1275,1388,1256.00,5,2019-05-08 00:00:00
19981,1000,1321,1281,1389,1125.00,4,2022-06-24 00:00:00
19982,1001,1322,1282,1390,2490.00,4,2022-03-29 00:00:00
19983,1002,1323,1289,1392,3134.00,8,2022-01-28 00:00:00
19984,1007,1324,1295,1393,3271.00,8,2023-02-17 00:00:00
19985,1008,1325,1297,1394,1073.00,2,2022-03-20 00:00:00
